12
9
75
7
90
12
132
8
132
9
52
84
72
8
94
7
116
8
137
9
56
9
79
89
109
315
18
30
40
96
61
73
82
96
104
115
24
138
55
8
68
46
192
98
109
21
30
40
104
72
73
38
95
108
163
26
36
71
57
8
8
33
101
113
22
32
146
54
66
178
87
7
110
8
30
142
50
68
80
82
119
40
145
23
44
46
57
87
77
88
184
34
18
40
40
51
97
74
85
195
